,公开时间,类别,省份,城市,新增确诊病例,新增治愈出院数,新增死亡数,累计确诊人数,累计治愈人数,累计死亡人数,核减,治愈核减,死亡核减
19200,10月3日,地区级,天津,境外输入,1.0,0.0,0.0,104.0,100.0,0.0,,,
19201,10月3日,省级,辽宁,,0.0,2.0,0.0,271.0,266.0,2.0,,,
19202,10月3日,地区级,辽宁,境外输入,0.0,2.0,0.0,47.0,44.0,0.0,,,
19203,10月3日,省级,广西,,1.0,0.0,0.0,260.0,255.0,2.0,,,
19204,10月3日,地区级,广西,境外输入,1.0,0.0,0.0,8.0,5.0,0.0,,,
19205,10月3日,省级,山东,,0.0,0.0,0.0,832.0,823.0,7.0,,,
19206,10月3日,省级,江苏,,0.0,0.0,0.0,666.0,664.0,0.0,,,
19207,10月3日,省级,重庆,,0.0,0.0,0.0,585.0,578.0,6.0,,,
19208,10月3日,省级,河北,,0.0,0.0,0.0,365.0,358.0,6.0,,,
19209,10月3日,省级,山西,,0.0,0.0,0.0,204.0,203.0,0.0,,,
19210,10月3日,省级,北京,,0.0,0.0,0.0,936.0,926.0,9.0,,,
19211,10月3日,省级,澳门,,0.0,0.0,0.0,46.0,46.0,0.0,,,
19212,10月3日,省级,安徽,,0.0,0.0,0.0,991.0,985.0,6.0,,,
19213,10月3日,省级,青海,,0.0,0.0,0.0,18.0,18.0,0.0,,,
19214,10月3日,省级,西藏,,0.0,0.0,0.0,1.0,1.0,0.0,,,
19215,10月3日,省级,湖南,,0.0,0.0,0.0,1019.0,1015.0,4.0,,,
19216,10月3日,省级,贵州,,0.0,0.0,0.0,147.0,145.0,2.0,,,
19217,10月3日,省级,黑龙江,,0.0,0.0,0.0,948.0,935.0,13.0,,,
19218,10月3日,省级,江西,,0.0,0.0,0.0,935.0,934.0,1.0,,,
19219,10月3日,省级,海南,,0.0,0.0,0.0,171.0,165.0,6.0,,,
19220,10月3日,省级,宁夏,,0.0,0.0,0.0,75.0,75.0,0.0,,,
19221,10月3日,省级,吉林,,0.0,0.0,0.0,157.0,155.0,2.0,,,
19222,10月3日,省级,新疆,,0.0,0.0,0.0,902.0,899.0,3.0,,,
19223,10月3日,省级,湖北,,0.0,0.0,0.0,68139.0,63627.0,4512.0,,,
19224,10月3日,省级,甘肃,,0.0,0.0,0.0,170.0,168.0,2.0,,,
19225,10月3日,国家级,,,16.0,10.0,0.0,91126.0,86009.0,4746.0,,,
19226,10月4日,省级,香港,,11.0,3.0,0.0,5124.0,4864.0,105.0,,,
19227,10月4日,地区级,香港,香港,11.0,3.0,0.0,5124.0,4864.0,105.0,,,
19228,10月4日,省级,上海,,10.0,1.0,0.0,1022.0,958.0,7.0,,,
19229,10月4日,地区级,上海,境外输入,10.0,1.0,0.0,680.0,623.0,0.0,,,
19230,10月4日,省级,四川,,3.0,0.0,0.0,704.0,663.0,3.0,,,
19231,10月4日,地区级,四川,境外输入,3.0,0.0,0.0,163.0,125.0,0.0,,,
19232,10月4日,省级,广东,,1.0,2.0,0.0,1841.0,1806.0,8.0,,,
19233,10月4日,地区级,广东,境外输入,1.0,2.0,0.0,445.0,418.0,0.0,,,
19234,10月4日,省级,台湾,,1.0,1.0,0.0,518.0,485.0,7.0,,,
19235,10月4日,地区级,台湾,台湾,1.0,1.0,0.0,518.0,485.0,7.0,,,
19236,10月4日,省级,陕西,,0.0,2.0,0.0,413.0,388.0,3.0,,,
19237,10月4日,地区级,陕西,境外输入,0.0,2.0,0.0,168.0,146.0,0.0,,,
19238,10月4日,省级,福建,,2.0,1.0,0.0,413.0,394.0,1.0,,,
19239,10月4日,地区级,福建,境外输入,2.0,1.0,0.0,117.0,99.0,0.0,,,
19240,10月4日,省级,云南,,0.0,0.0,0.0,211.0,199.0,2.0,,,
19241,10月4日,省级,浙江,,0.0,0.0,0.0,1282.0,1272.0,1.0,,,
19242,10月4日,省级,内蒙古,,2.0,0.0,0.0,268.0,261.0,1.0,,,
19243,10月4日,地区级,内蒙古,境外输入,2.0,0.0,0.0,191.0,185.0,0.0,,,
19244,10月4日,省级,天津,,1.0,0.0,0.0,242.0,234.0,3.0,,,
19245,10月4日,省级,河南,,0.0,0.0,0.0,1281.0,1254.0,22.0,,,
19246,10月4日,省级,广西,,0.0,0.0,0.0,260.0,255.0,2.0,,,
19247,10月4日,省级,辽宁,,0.0,0.0,0.0,271.0,266.0,2.0,,,
19248,10月4日,省级,江苏,,1.0,0.0,0.0,667.0,664.0,0.0,,,
19249,10月4日,地区级,江苏,境外输入,1.0,0.0,0.0,36.0,33.0,0.0,,,
19250,10月4日,省级,山西,,1.0,0.0,0.0,205.0,203.0,0.0,,,
19251,10月4日,地区级,山西,境外输入,1.0,0.0,0.0,71.0,69.0,0.0,,,
19252,10月4日,省级,山东,,0.0,0.0,0.0,832.0,823.0,7.0,,,
19253,10月4日,省级,重庆,,0.0,0.0,0.0,585.0,578.0,6.0,,,
19254,10月4日,省级,北京,,0.0,0.0,0.0,936.0,926.0,9.0,,,
19255,10月4日,省级,河北,,0.0,0.0,0.0,365.0,358.0,6.0,,,
19256,10月4日,省级,海南,,0.0,0.0,0.0,171.0,165.0,6.0,,,
19257,10月4日,省级,湖北,,0.0,0.0,0.0,68139.0,63627.0,4512.0,,,
19258,10月4日,省级,安徽,,0.0,0.0,0.0,991.0,985.0,6.0,,,
19259,10月4日,省级,宁夏,,0.0,0.0,0.0,75.0,75.0,0.0,,,
19260,10月4日,省级,湖南,,0.0,0.0,0.0,1019.0,1015.0,4.0,,,
19261,10月4日,省级,澳门,,0.0,0.0,0.0,46.0,46.0,0.0,,,
19262,10月4日,省级,西藏,,0.0,0.0,0.0,1.0,1.0,0.0,,,
19263,10月4日,省级,江西,,0.0,0.0,0.0,935.0,934.0,1.0,,,
19264,10月4日,省级,青海,,0.0,0.0,0.0,18.0,18.0,0.0,,,
19265,10月4日,省级,贵州,,0.0,0.0,0.0,147.0,145.0,2.0,,,
19266,10月4日,省级,新疆,,0.0,0.0,0.0,902.0,899.0,3.0,,,
19267,10月4日,省级,甘肃,,0.0,0.0,0.0,170.0,168.0,2.0,,,
19268,10月4日,省级,黑龙江,,0.0,0.0,0.0,948.0,935.0,13.0,,,
19269,10月4日,省级,吉林,,0.0,0.0,0.0,157.0,155.0,2.0,,,
19270,10月4日,国家级,,,20.0,7.0,0.0,91159.0,86019.0,4746.0,,,
19271,10月5日,省级,香港,,8.0,11.0,0.0,5132.0,4875.0,105.0,,,
19272,10月5日,地区级,香港,香港,8.0,11.0,0.0,5132.0,4875.0,105.0,,,
19273,10月5日,省级,上海,,2.0,2.0,0.0,1024.0,960.0,7.0,,,
19274,10月5日,地区级,上海,境外输入,2.0,2.0,0.0,682.0,625.0,0.0,,,
19275,10月5日,省级,四川,,3.0,1.0,0.0,707.0,664.0,3.0,,,
19276,10月5日,地区级,四川,境外输入,3.0,1.0,0.0,166.0,126.0,0.0,,,
19277,10月5日,省级,广东,,5.0,2.0,0.0,1846.0,1808.0,8.0,,,
19278,10月5日,地区级,广东,境外输入,5.0,2.0,0.0,450.0,420.0,0.0,,,
19279,10月5日,省级,台湾,,3.0,0.0,0.0,521.0,485.0,7.0,,,
19280,10月5日,地区级,台湾,台湾,3.0,0.0,0.0,521.0,485.0,7.0,,,
19281,10月5日,省级,陕西,,1.0,1.0,0.0,414.0,389.0,3.0,,,
19282,10月5日,地区级,陕西,境外输入,1.0,1.0,0.0,169.0,147.0,0.0,,,
19283,10月5日,省级,福建,,0.0,0.0,0.0,413.0,394.0,1.0,,,
19284,10月5日,省级,云南,,0.0,1.0,0.0,211.0,200.0,2.0,,,
19285,10月5日,地区级,云南,境外输入,0.0,1.0,0.0,37.0,28.0,0.0,,,
19286,10月5日,省级,浙江,,0.0,0.0,0.0,1282.0,1272.0,1.0,,,
19287,10月5日,省级,内蒙古,,0.0,0.0,0.0,268.0,261.0,1.0,,,
19288,10月5日,省级,河南,,0.0,1.0,0.0,1281.0,1255.0,22.0,,,
19289,10月5日,地区级,河南,境外输入,0.0,1.0,0.0,8.0,4.0,0.0,,,
19290,10月5日,省级,天津,,0.0,1.0,0.0,242.0,235.0,3.0,,,
19291,10月5日,地区级,天津,境外输入,1.0,1.0,0.0,105.0,101.0,0.0,,,
19292,10月5日,省级,江苏,,0.0,0.0,0.0,667.0,664.0,0.0,,,
19293,10月5日,省级,辽宁,,0.0,0.0,0.0,271.0,266.0,2.0,,,
19294,10月5日,省级,广西,,0.0,0.0,0.0,260.0,255.0,2.0,,,
19295,10月5日,省级,山西,,0.0,0.0,0.0,205.0,203.0,0.0,,,
19296,10月5日,省级,山东,,0.0,0.0,0.0,832.0,823.0,7.0,,,
19297,10月5日,省级,河北,,0.0,0.0,0.0,365.0,358.0,6.0,,,
19298,10月5日,省级,北京,,0.0,0.0,0.0,936.0,926.0,9.0,,,
19299,10月5日,省级,重庆,,0.0,0.0,0.0,585.0,578.0,6.0,,,
19300,10月5日,省级,新疆,,0.0,0.0,0.0,902.0,899.0,3.0,,,
19301,10月5日,省级,海南,,0.0,0.0,0.0,171.0,165.0,6.0,,,
19302,10月5日,省级,湖北,,0.0,0.0,0.0,68139.0,63627.0,4512.0,,,
19303,10月5日,省级,澳门,,0.0,0.0,0.0,46.0,46.0,0.0,,,
19304,10月5日,省级,贵州,,0.0,0.0,0.0,147.0,145.0,2.0,,,
19305,10月5日,省级,黑龙江,,0.0,0.0,0.0,948.0,935.0,13.0,,,
19306,10月5日,省级,甘肃,,0.0,0.0,0.0,170.0,168.0,2.0,,,
19307,10月5日,省级,青海,,0.0,0.0,0.0,18.0,18.0,0.0,,,
19308,10月5日,省级,江西,,0.0,0.0,0.0,935.0,934.0,1.0,,,
19309,10月5日,省级,吉林,,0.0,0.0,0.0,157.0,155.0,2.0,,,
19310,10月5日,省级,安徽,,0.0,0.0,0.0,991.0,985.0,6.0,,,
19311,10月5日,省级,宁夏,,0.0,0.0,0.0,75.0,75.0,0.0,,,
19312,10月5日,省级,西藏,,0.0,0.0,0.0,1.0,1.0,0.0,,,
19313,10月5日,省级,湖南,,0.0,0.0,0.0,1019.0,1015.0,4.0,,,
19314,10月5日,国家级,,,12.0,7.0,0.0,91181.0,86039.0,4746.0,,,
19315,10月6日,省级,香港,,11.0,10.0,0.0,5143.0,4885.0,105.0,,,
19316,10月6日,地区级,香港,香港,11.0,10.0,0.0,5143.0,4885.0,105.0,,,
19317,10月6日,省级,上海,,1.0,6.0,0.0,1025.0,966.0,7.0,,,
19318,10月6日,地区级,上海,境外输入,1.0,6.0,0.0,683.0,631.0,0.0,,,
19319,10月6日,省级,四川,,3.0,1.0,0.0,710.0,665.0,3.0,,,
19320,10月6日,地区级,四川,境外输入,3.0,1.0,0.0,169.0,127.0,0.0,,,
19321,10月6日,省级,台湾,,2.0,1.0,0.0,523.0,486.0,7.0,,,
19322,10月6日,地区级,台湾,台湾,2.0,1.0,0.0,523.0,486.0,7.0,,,
19323,10月6日,省级,广东,,2.0,3.0,0.0,1848.0,1811.0,8.0,,,
19324,10月6日,地区级,广东,境外输入,2.0,3.0,0.0,452.0,423.0,0.0,,,
19325,10月6日,省级,陕西,,0.0,5.0,0.0,414.0,394.0,3.0,,,
19326,10月6日,地区级,陕西,境外输入,0.0,5.0,0.0,169.0,152.0,0.0,,,
19327,10月6日,省级,福建,,0.0,3.0,0.0,413.0,397.0,1.0,,,
19328,10月6日,地区级,福建,境外输入,0.0,3.0,0.0,117.0,102.0,0.0,,,
19329,10月6日,省级,云南,,0.0,0.0,0.0,211.0,200.0,2.0,,,
19330,10月6日,省级,浙江,,0.0,0.0,0.0,1282.0,1272.0,1.0,,,
19331,10月6日,省级,内蒙古,,0.0,0.0,0.0,268.0,261.0,1.0,,,
19332,10月6日,省级,河南,,0.0,0.0,0.0,1281.0,1255.0,22.0,,,
19333,10月6日,省级,天津,,0.0,0.0,0.0,242.0,235.0,3.0,,,
19334,10月6日,省级,辽宁,,0.0,0.0,0.0,271.0,266.0,2.0,,,
19335,10月6日,省级,山西,,1.0,0.0,0.0,206.0,203.0,0.0,,,
19336,10月6日,地区级,山西,境外输入,1.0,0.0,0.0,72.0,69.0,0.0,,,
19337,10月6日,省级,江苏,,0.0,0.0,0.0,667.0,664.0,0.0,,,
19338,10月6日,省级,广西,,0.0,0.0,0.0,260.0,255.0,2.0,,,
19339,10月6日,省级,山东,,0.0,0.0,0.0,832.0,823.0,7.0,,,
19340,10月6日,省级,河北,,0.0,0.0,0.0,365.0,358.0,6.0,,,
19341,10月6日,省级,北京,,0.0,0.0,0.0,936.0,926.0,9.0,,,
19342,10月6日,省级,重庆,,0.0,0.0,0.0,585.0,578.0,6.0,,,
19343,10月6日,省级,甘肃,,0.0,0.0,0.0,170.0,168.0,2.0,,,
19344,10月6日,省级,海南,,0.0,0.0,0.0,171.0,165.0,6.0,,,
19345,10月6日,省级,西藏,,0.0,0.0,0.0,1.0,1.0,0.0,,,
19346,10月6日,省级,贵州,,0.0,0.0,0.0,147.0,145.0,2.0,,,
19347,10月6日,省级,黑龙江,,0.0,0.0,0.0,948.0,935.0,13.0,,,
19348,10月6日,省级,江西,,0.0,0.0,0.0,935.0,934.0,1.0,,,
19349,10月6日,省级,吉林,,0.0,0.0,0.0,157.0,155.0,2.0,,,
19350,10月6日,省级,安徽,,0.0,0.0,0.0,991.0,985.0,6.0,,,
19351,10月6日,省级,澳门,,0.0,0.0,0.0,46.0,46.0,0.0,,,
19352,10月6日,省级,新疆,,0.0,0.0,0.0,902.0,899.0,3.0,,,
19353,10月6日,省级,湖南,,0.0,0.0,0.0,1019.0,1015.0,4.0,,,
19354,10月6日,省级,宁夏,,0.0,0.0,0.0,75.0,75.0,0.0,,,
19355,10月6日,省级,青海,,0.0,0.0,0.0,18.0,18.0,0.0,,,
19356,10月6日,省级,湖北,,0.0,0.0,0.0,68139.0,63627.0,4512.0,,,
19357,10月6日,国家级,,,7.0,15.0,0.0,91201.0,86068.0,4746.0,,,
19358,10月7日,省级,香港,,18.0,5.0,0.0,5161.0,4890.0,105.0,,,
19359,10月7日,地区级,香港,香港,18.0,5.0,0.0,5161.0,4890.0,105.0,,,
19360,10月7日,省级,上海,,5.0,5.0,0.0,1030.0,971.0,7.0,,,
19361,10月7日,地区级,上海,境外输入,5.0,5.0,0.0,688.0,636.0,0.0,,,
19362,10月7日,省级,四川,,3.0,0.0,0.0,713.0,665.0,3.0,,,
19363,10月7日,地区级,四川,境外输入,3.0,0.0,0.0,172.0,127.0,0.0,,,
19364,10月7日,省级,台湾,,1.0,1.0,0.0,524.0,487.0,7.0,,,
19365,10月7日,地区级,台湾,台湾,1.0,1.0,0.0,524.0,487.0,7.0,,,
19366,10月7日,省级,广东,,0.0,4.0,0.0,1848.0,1815.0,8.0,,,
19367,10月7日,地区级,广东,境外输入,0.0,4.0,0.0,452.0,427.0,0.0,,,
19368,10月7日,省级,陕西,,1.0,2.0,0.0,415.0,396.0,3.0,,,
19369,10月7日,地区级,陕西,境外输入,1.0,2.0,0.0,170.0,154.0,0.0,,,
19370,10月7日,省级,福建,,1.0,2.0,0.0,414.0,399.0,1.0,,,
19371,10月7日,地区级,福建,境外输入,1.0,2.0,0.0,118.0,104.0,0.0,,,
19372,10月7日,省级,浙江,,1.0,0.0,0.0,1283.0,1272.0,1.0,,,
19373,10月7日,地区级,浙江,境外输入,1.0,0.0,0.0,64.0,54.0,0.0,,,
19374,10月7日,省级,云南,,0.0,0.0,0.0,211.0,200.0,2.0,,,
19375,10月7日,省级,内蒙古,,0.0,0.0,0.0,268.0,261.0,1.0,,,
19376,10月7日,省级,河南,,0.0,0.0,0.0,1281.0,1255.0,22.0,,,
19377,10月7日,省级,天津,,0.0,0.0,0.0,242.0,235.0,3.0,,,
19378,10月7日,省级,山西,,0.0,0.0,0.0,206.0,203.0,0.0,,,
19379,10月7日,省级,广西,,0.0,0.0,0.0,260.0,255.0,2.0,,,
19380,10月7日,省级,江苏,,0.0,0.0,0.0,667.0,664.0,0.0,,,
19381,10月7日,省级,山东,,0.0,0.0,0.0,832.0,823.0,7.0,,,
19382,10月7日,省级,重庆,,0.0,0.0,0.0,585.0,578.0,6.0,,,
19383,10月7日,省级,河北,,0.0,0.0,0.0,365.0,358.0,6.0,,,
19384,10月7日,省级,北京,,0.0,0.0,0.0,936.0,926.0,9.0,,,
19385,10月7日,省级,辽宁,,0.0,2.0,0.0,271.0,268.0,2.0,,,
19386,10月7日,地区级,辽宁,境外输入,0.0,2.0,0.0,47.0,46.0,0.0,,,
19387,10月7日,省级,西藏,,0.0,0.0,0.0,1.0,1.0,0.0,,,
19388,10月7日,省级,江西,,0.0,0.0,0.0,935.0,934.0,1.0,,,
19389,10月7日,省级,贵州,,0.0,0.0,0.0,147.0,145.0,2.0,,,
19390,10月7日,省级,黑龙江,,0.0,0.0,0.0,948.0,935.0,13.0,,,
19391,10月7日,省级,安徽,,0.0,0.0,0.0,991.0,985.0,6.0,,,
19392,10月7日,省级,湖南,,0.0,0.0,0.0,1019.0,1015.0,4.0,,,
19393,10月7日,省级,海南,,0.0,0.0,0.0,171.0,165.0,6.0,,,
19394,10月7日,省级,新疆,,0.0,0.0,0.0,902.0,899.0,3.0,,,
19395,10月7日,省级,吉林,,0.0,0.0,0.0,157.0,155.0,2.0,,,
19396,10月7日,省级,澳门,,0.0,0.0,0.0,46.0,46.0,0.0,,,
19397,10月7日,省级,宁夏,,0.0,0.0,0.0,75.0,75.0,0.0,,,
19398,10月7日,省级,湖北,,0.0,0.0,0.0,68139.0,63627.0,4512.0,,,
19399,10月7日,省级,青海,,0.0,0.0,0.0,18.0,18.0,0.0,,,
19400,10月7日,省级,甘肃,,0.0,0.0,0.0,170.0,168.0,2.0,,,
19401,10月7日,国家级,,,11.0,16.0,0.0,91231.0,86089.0,4746.0,,,
19402,10月8日,省级,香港,,8.0,16.0,0.0,5169.0,4906.0,105.0,,,
19403,10月8日,地区级,香港,香港,8.0,16.0,0.0,5169.0,4906.0,105.0,,,
19404,10月8日,省级,上海,,6.0,5.0,0.0,1036.0,976.0,7.0,,,
19405,10月8日,地区级,上海,境外输入,6.0,5.0,0.0,694.0,641.0,0.0,,,
19406,10月8日,省级,四川,,0.0,3.0,0.0,713.0,668.0,3.0,,,
19407,10月8日,地区级,四川,境外输入,0.0,3.0,0.0,172.0,130.0,0.0,,,
19408,10月8日,省级,台湾,,3.0,1.0,0.0,527.0,488.0,7.0,,,
19409,10月8日,地区级,台湾,台湾,3.0,1.0,0.0,527.0,488.0,7.0,,,
19410,10月8日,省级,陕西,,10.0,0.0,0.0,425.0,396.0,3.0,,,
19411,10月8日,地区级,陕西,境外输入,10.0,0.0,0.0,180.0,154.0,0.0,,,
19412,10月8日,省级,广东,,3.0,6.0,0.0,1851.0,1821.0,8.0,,,
19413,10月8日,地区级,广东,境外输入,3.0,6.0,0.0,455.0,433.0,0.0,,,
19414,10月8日,省级,福建,,0.0,0.0,0.0,414.0,399.0,1.0,,,
19415,10月8日,省级,浙江,,0.0,0.0,0.0,1283.0,1272.0,1.0,,,
19416,10月8日,省级,云南,,0.0,0.0,0.0,211.0,200.0,2.0,,,
19417,10月8日,省级,内蒙古,,0.0,0.0,0.0,268.0,261.0,1.0,,,
19418,10月8日,省级,天津,,1.0,1.0,0.0,243.0,236.0,3.0,,,
19419,10月8日,地区级,天津,境外输入,1.0,1.0,0.0,106.0,102.0,0.0,,,
19420,10月8日,省级,河南,,0.0,0.0,0.0,1281.0,1255.0,22.0,,,
19421,10月8日,省级,山西,,0.0,0.0,0.0,206.0,203.0,0.0,,,
19422,10月8日,省级,广西,,0.0,0.0,0.0,260.0,255.0,2.0,,,
19423,10月8日,省级,辽宁,,2.0,0.0,0.0,273.0,268.0,2.0,,,
19424,10月8日,地区级,辽宁,境外输入,2.0,0.0,0.0,49.0,46.0,0.0,,,
19425,10月8日,省级,江苏,,0.0,0.0,0.0,667.0,664.0,0.0,,,
19426,10月8日,省级,山东,,0.0,0.0,0.0,832.0,823.0,7.0,,,
19427,10月8日,省级,河北,,0.0,0.0,0.0,365.0,358.0,6.0,,,
19428,10月8日,省级,重庆,,0.0,0.0,0.0,585.0,578.0,6.0,,,
19429,10月8日,省级,贵州,,0.0,0.0,0.0,147.0,145.0,2.0,,,
19430,10月8日,省级,吉林,,0.0,0.0,0.0,157.0,155.0,2.0,,,
19431,10月8日,省级,新疆,,0.0,0.0,0.0,902.0,899.0,3.0,,,
19432,10月8日,省级,湖北,,0.0,0.0,0.0,68139.0,63627.0,4512.0,,,
19433,10月8日,省级,澳门,,0.0,0.0,0.0,46.0,46.0,0.0,,,
19434,10月8日,省级,安徽,,0.0,0.0,0.0,991.0,985.0,6.0,,,
19435,10月8日,省级,宁夏,,0.0,0.0,0.0,75.0,75.0,0.0,,,
19436,10月8日,省级,西藏,,0.0,0.0,0.0,1.0,1.0,0.0,,,
19437,10月8日,省级,北京,,0.0,1.0,0.0,936.0,927.0,9.0,,,
19438,10月8日,地区级,北京,境外输入,0.0,1.0,0.0,177.0,177.0,0.0,,,
19439,10月8日,省级,青海,,0.0,0.0,0.0,18.0,18.0,0.0,,,
19440,10月8日,省级,黑龙江,,0.0,0.0,0.0,948.0,935.0,13.0,,,
19441,10月8日,省级,海南,,0.0,0.0,0.0,171.0,165.0,6.0,,,
19442,10月8日,省级,江西,,0.0,0.0,0.0,935.0,934.0,1.0,,,
19443,10月8日,省级,甘肃,,0.0,0.0,0.0,170.0,168.0,2.0,,,
19444,10月8日,省级,湖南,,0.0,0.0,0.0,1019.0,1015.0,4.0,,,
19445,10月8日,国家级,,,21.0,15.0,0.0,91264.0,86122.0,4746.0,,,
19446,10月9日,省级,香港,,6.0,8.0,0.0,5175.0,4914.0,105.0,,,
19447,10月9日,地区级,香港,香港,6.0,8.0,0.0,5175.0,4914.0,105.0,,,
19448,10月9日,省级,上海,,2.0,4.0,0.0,1038.0,980.0,7.0,,,
19449,10月9日,地区级,上海,境外输入,2.0,4.0,0.0,696.0,645.0,0.0,,,
19450,10月9日,省级,四川,,5.0,2.0,0.0,718.0,670.0,3.0,,,
19451,10月9日,地区级,四川,境外输入,5.0,2.0,0.0,177.0,132.0,0.0,,,
19452,10月9日,省级,台湾,,0.0,0.0,0.0,527.0,488.0,7.0,,,
19453,10月9日,省级,陕西,,3.0,1.0,0.0,428.0,397.0,3.0,,,
19454,10月9日,地区级,陕西,境外输入,3.0,1.0,0.0,183.0,155.0,0.0,,,
19455,10月9日,省级,广东,,1.0,1.0,0.0,1852.0,1822.0,8.0,,,
19456,10月9日,地区级,广东,境外输入,1.0,1.0,0.0,456.0,434.0,0.0,,,
19457,10月9日,省级,福建,,0.0,1.0,0.0,414.0,400.0,1.0,,,
19458,10月9日,地区级,福建,境外输入,0.0,1.0,0.0,118.0,105.0,0.0,,,
19459,10月9日,省级,浙江,,0.0,0.0,0.0,1283.0,1272.0,1.0,,,
19460,10月9日,省级,云南,,0.0,0.0,0.0,211.0,200.0,2.0,,,
19461,10月9日,省级,内蒙古,,0.0,0.0,0.0,268.0,261.0,1.0,,,
19462,10月9日,省级,天津,,1.0,0.0,0.0,244.0,236.0,3.0,,,
19463,10月9日,地区级,天津,境外输入,1.0,0.0,0.0,107.0,102.0,0.0,,,
19464,10月9日,省级,辽宁,,2.0,1.0,0.0,275.0,269.0,2.0,,,
19465,10月9日,地区级,辽宁,境外输入,2.0,1.0,0.0,51.0,47.0,0.0,,,
19466,10月9日,省级,河南,,0.0,0.0,0.0,1281.0,1255.0,22.0,,,
19467,10月9日,省级,江苏,,0.0,0.0,0.0,667.0,664.0,0.0,,,
19468,10月9日,省级,山西,,0.0,0.0,0.0,206.0,203.0,0.0,,,
19469,10月9日,省级,广西,,0.0,1.0,0.0,260.0,256.0,2.0,,,
19470,10月9日,地区级,广西,境外输入,0.0,1.0,0.0,8.0,6.0,0.0,,,
19471,10月9日,省级,山东,,0.0,0.0,0.0,832.0,823.0,7.0,,,
19472,10月9日,省级,重庆,,0.0,0.0,0.0,585.0,578.0,6.0,,,
19473,10月9日,省级,河北,,0.0,0.0,0.0,365.0,358.0,6.0,,,
19474,10月9日,省级,湖北,,0.0,0.0,0.0,68139.0,63627.0,4512.0,,,
19475,10月9日,省级,北京,,0.0,0.0,0.0,936.0,927.0,9.0,,,
19476,10月9日,省级,澳门,,0.0,0.0,0.0,46.0,46.0,0.0,,,
19477,10月9日,省级,湖南,,0.0,0.0,0.0,1019.0,1015.0,4.0,,,
19478,10月9日,省级,青海,,0.0,0.0,0.0,18.0,18.0,0.0,,,
19479,10月9日,省级,西藏,,0.0,0.0,0.0,1.0,1.0,0.0,,,
19480,10月9日,省级,贵州,,0.0,0.0,0.0,147.0,145.0,2.0,,,
19481,10月9日,省级,宁夏,,0.0,0.0,0.0,75.0,75.0,0.0,,,
19482,10月9日,省级,江西,,0.0,0.0,0.0,935.0,934.0,1.0,,,
19483,10月9日,省级,黑龙江,,0.0,0.0,0.0,948.0,935.0,13.0,,,
19484,10月9日,省级,海南,,0.0,0.0,0.0,171.0,165.0,6.0,,,
19485,10月9日,省级,新疆,,0.0,0.0,0.0,902.0,899.0,3.0,,,
19486,10月9日,省级,吉林,,0.0,0.0,0.0,157.0,155.0,2.0,,,
19487,10月9日,省级,甘肃,,0.0,0.0,0.0,170.0,168.0,2.0,,,
19488,10月9日,省级,安徽,,0.0,0.0,0.0,991.0,985.0,6.0,,,
19489,10月9日,国家级,,,15.0,15.0,0.0,91284.0,86141.0,4746.0,,,
19490,10月10日,省级,香港,,7.0,5.0,0.0,5182.0,4919.0,105.0,,,
19491,10月10日,地区级,香港,香港,7.0,5.0,0.0,5182.0,4919.0,105.0,,,
19492,10月10日,省级,上海,,10.0,1.0,0.0,1048.0,981.0,7.0,,,
19493,10月10日,地区级,上海,境外输入,10.0,1.0,0.0,706.0,646.0,0.0,,,
19494,10月10日,省级,四川,,3.0,3.0,0.0,721.0,673.0,3.0,,,
19495,10月10日,地区级,四川,境外输入,3.0,3.0,0.0,180.0,135.0,0.0,,,
19496,10月10日,省级,台湾,,0.0,0.0,0.0,527.0,488.0,7.0,,,
19497,10月10日,省级,陕西,,0.0,1.0,0.0,428.0,398.0,3.0,,,
19498,10月10日,地区级,陕西,境外输入,0.0,1.0,0.0,183.0,156.0,0.0,,,
19499,10月10日,省级,广东,,6.0,1.0,0.0,1858.0,1823.0,8.0,,,
19500,10月10日,地区级,广东,境外输入,6.0,1.0,0.0,462.0,435.0,0.0,,,
19501,10月10日,省级,福建,,1.0,0.0,0.0,415.0,400.0,1.0,,,
19502,10月10日,地区级,福建,境外输入,1.0,0.0,0.0,119.0,105.0,0.0,,,
19503,10月10日,省级,浙江,,0.0,0.0,0.0,1283.0,1272.0,1.0,,,
19504,10月10日,省级,云南,,0.0,0.0,0.0,211.0,200.0,2.0,,,
19505,10月10日,省级,内蒙古,,0.0,0.0,0.0,268.0,261.0,1.0,,,
19506,10月10日,省级,辽宁,,1.0,0.0,0.0,276.0,269.0,2.0,,,
19507,10月10日,地区级,辽宁,境外输入,1.0,0.0,0.0,52.0,47.0,0.0,,,
19508,10月10日,省级,天津,,0.0,0.0,0.0,244.0,236.0,3.0,,,
19509,10月10日,省级,河南,,0.0,0.0,0.0,1281.0,1255.0,22.0,,,
19510,10月10日,省级,山西,,0.0,0.0,0.0,206.0,203.0,0.0,,,
19511,10月10日,省级,江苏,,0.0,0.0,0.0,667.0,664.0,0.0,,,
19512,10月10日,省级,广西,,0.0,0.0,0.0,260.0,256.0,2.0,,,
19513,10月10日,省级,山东,,0.0,1.0,0.0,832.0,824.0,7.0,,,
19514,10月10日,地区级,山东,境外输入,0.0,1.0,0.0,69.0,68.0,0.0,,,
19515,10月10日,省级,重庆,,0.0,0.0,0.0,585.0,578.0,6.0,,,
